NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER
48;1;14;1:08.822;0;;22.071;0;18.990;0;27.761;0;119.6;16:35.403;16:20:27.479;0:22.071;0:18.990;0:27.761;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;15;1:10.279;0;;23.373;0;18.599;0;28.307;0;117.2;17:45.682;16:21:37.758;0:23.373;0:18.599;0:28.307;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;16;1:07.977;0;;21.930;0;18.617;0;27.430;0;121.1;18:53.659;16:22:45.735;0:21.930;0:18.617;0:27.430;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;17;1:07.551;2;;21.732;0;18.592;0;27.227;0;121.9;20:01.210;16:23:53.286;0:21.732;0:18.592;0:27.227;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;18;1:08.219;0;;21.714;2;18.629;0;27.876;0;120.7;21:09.429;16:25:01.505;0:21.714;0:18.629;0:27.876;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;235
48;1;19;1:08.787;0;;22.142;0;18.890;0;27.755;0;119.7;22:18.216;16:26:10.292;0:22.142;0:18.890;0:27.755;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;20;1:08.591;0;;22.079;0;18.711;0;27.801;0;120.0;23:26.807;16:27:18.883;0:22.079;0:18.711;0:27.801;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;21;1:08.341;0;;21.919;0;18.642;0;27.780;0;120.5;24:35.148;16:28:27.224;0:21.919;0:18.642;0:27.780;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;22;1:09.554;0;;21.916;0;18.698;0;28.940;0;118.4;25:44.702;16:29:36.778;0:21.916;0:18.698;0:28.940;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;23;1:09.472;0;;22.160;0;19.097;0;28.215;0;118.5;26:54.174;16:30:46.250;0:22.160;0:19.097;0:28.215;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;24;1:09.038;0;;23.067;0;18.776;0;27.195;2;119.3;28:03.212;16:31:55.288;0:23.067;0:18.776;0:27.195;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;25;1:07.904;0;;21.841;0;18.731;0;27.332;0;121.2;29:11.116;16:33:03.192;0:21.841;0:18.731;0:27.332;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;26;1:10.384;0;;21.783;0;18.525;2;30.076;0;117.0;30:21.500;16:34:13.576;0:21.783;0:18.525;0:30.076;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;27;1:12.318;0;;23.286;0;19.645;0;29.387;0;113.8;31:33.818;16:35:25.894;0:23.286;0:19.645;0:29.387;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;28;1:12.969;0;;24.095;0;19.540;0;29.334;0;112.8;32:46.787;16:36:38.863;0:24.095;0:19.540;0:29.334;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
48;1;29;1:18.297;0;B;23.393;0;19.704;0;35.200;0;105.2;34:05.084;16:37:57.160;0:23.393;0:19.704;0:35.200;;Edoardo MORTARA;;;;ROKiT Venturi Racing;;
5;1;1;1:15.087;0;;26.001;0;19.503;0;29.583;0;109.6;1:15.087;16:05:07.163;0:26.001;0:19.503;0:29.583;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;2;1:10.243;0;;22.486;0;19.145;0;28.612;0;117.2;2:25.330;16:06:17.406;0:22.486;0:19.145;0:28.612;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;3;1:09.916;0;;22.405;0;19.099;0;28.412;0;117.8;3:35.246;16:07:27.322;0:22.405;0:19.099;0:28.412;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;4;1:09.765;0;;22.283;0;19.318;0;28.164;0;118.0;4:45.011;16:08:37.087;0:22.283;0:19.318;0:28.164;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;5;1:09.314;0;;22.228;0;18.998;0;28.088;0;118.8;5:54.325;16:09:46.401;0:22.228;0:18.998;0:28.088;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;6;1:18.925;0;;22.151;0;19.042;0;37.732;0;104.3;7:13.250;16:11:05.326;0:22.151;0:19.042;0:37.732;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;7;1:23.838;0;;36.795;0;19.025;0;28.018;0;98.2;8:37.088;16:12:29.164;0:36.795;0:19.025;0:28.018;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;8;1:09.054;0;;21.978;0;18.877;0;28.199;0;119.2;9:46.142;16:13:38.218;0:21.978;0:18.877;0:28.199;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;9;1:09.623;0;;23.206;0;18.565;0;27.852;0;118.3;10:55.765;16:14:47.841;0:23.206;0:18.565;0:27.852;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;10;1:08.936;0;;22.466;0;18.734;0;27.736;0;119.4;12:04.701;16:15:56.777;0:22.466;0:18.734;0:27.736;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;11;1:08.143;0;;21.852;0;18.549;0;27.742;0;120.8;13:12.844;16:17:04.920;0:21.852;0:18.549;0:27.742;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;12;1:09.741;0;;21.977;0;18.592;0;29.172;0;118.1;14:22.585;16:18:14.661;0:21.977;0:18.592;0:29.172;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;13;1:08.605;0;;22.105;0;18.689;0;27.811;0;120.0;15:31.190;16:19:23.266;0:22.105;0:18.689;0:27.811;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;14;1:09.861;0;;22.099;0;18.864;0;28.898;0;117.9;16:41.051;16:20:33.127;0:22.099;0:18.864;0:28.898;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;15;1:09.913;0;;22.163;0;18.946;0;28.804;0;117.8;17:50.964;16:21:43.040;0:22.163;0:18.946;0:28.804;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;16;1:08.718;0;;22.175;0;18.892;0;27.651;0;119.8;18:59.682;16:22:51.758;0:22.175;0:18.892;0:27.651;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;17;1:08.360;0;;21.915;0;18.831;0;27.614;0;120.4;20:08.042;16:24:00.118;0:21.915;0:18.831;0:27.614;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;18;1:09.016;0;;23.065;0;18.622;0;27.329;0;119.3;21:17.058;16:25:09.134;0:23.065;0:18.622;0:27.329;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;19;1:07.511;0;;21.704;0;18.611;0;27.196;0;122.0;22:24.569;16:26:16.645;0:21.704;0:18.611;0:27.196;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;20;1:07.760;0;;21.873;0;18.542;2;27.345;0;121.5;23:32.329;16:27:24.405;0:21.873;0:18.542;0:27.345;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;21;1:08.164;0;;21.845;0;18.645;0;27.674;0;120.8;24:40.493;16:28:32.569;0:21.845;0:18.645;0:27.674;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;235
5;1;22;1:08.249;0;;21.977;0;18.826;0;27.446;0;120.6;25:48.742;16:29:40.818;0:21.977;0:18.826;0:27.446;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;23;1:09.860;0;;23.312;0;19.018;0;27.530;0;117.9;26:58.602;16:30:50.678;0:23.312;0:19.018;0:27.530;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;24;1:08.520;0;;22.048;0;18.820;0;27.652;0;120.2;28:07.122;16:31:59.198;0:22.048;0:18.820;0:27.652;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;25;1:09.189;0;;22.071;0;18.812;0;28.306;0;119.0;29:16.311;16:33:08.387;0:22.071;0:18.812;0:28.306;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;26;1:08.556;0;;22.140;0;18.870;0;27.546;0;120.1;30:24.867;16:34:16.943;0:22.140;0:18.870;0:27.546;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;27;1:09.288;0;;22.227;0;18.802;0;28.259;0;118.8;31:34.155;16:35:26.231;0:22.227;0:18.802;0:28.259;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;28;1:08.210;0;;21.922;0;18.833;0;27.455;0;120.7;32:42.365;16:36:34.441;0:21.922;0:18.833;0:27.455;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;29;1:08.775;0;;22.083;0;18.925;0;27.767;0;119.7;33:51.140;16:37:43.216;0:22.083;0:18.925;0:27.767;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;250
5;1;30;1:08.516;0;;21.814;0;18.946;0;27.756;0;120.2;34:59.656;16:38:51.732;0:21.814;0:18.946;0:27.756;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;31;1:08.549;0;;22.047;0;18.991;0;27.511;0;120.1;36:08.205;16:40:00.281;0:22.047;0:18.991;0:27.511;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;32;1:08.115;0;;21.924;0;18.838;0;27.353;0;120.9;37:16.320;16:41:08.396;0:21.924;0:18.838;0:27.353;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;33;1:08.243;0;;21.988;0;18.872;0;27.383;0;120.6;38:24.563;16:42:16.639;0:21.988;0:18.872;0:27.383;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;34;1:07.970;0;;21.880;0;18.857;0;27.233;0;121.1;39:32.533;16:43:24.609;0:21.880;0:18.857;0:27.233;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;35;1:08.179;0;;21.953;0;18.876;0;27.350;0;120.8;40:40.712;16:44:32.788;0:21.953;0:18.876;0:27.350;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;36;1:08.550;0;;21.845;0;18.796;0;27.909;0;120.1;41:49.262;16:45:41.338;0:21.845;0:18.796;0:27.909;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;37;1:10.048;0;;22.388;0;19.667;0;27.993;0;117.5;42:59.310;16:46:51.386;0:22.388;0:19.667;0:27.993;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;38;1:08.527;0;;22.593;0;18.769;0;27.165;2;120.1;44:07.837;16:47:59.913;0:22.593;0:18.769;0:27.165;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;39;1:07.600;0;;21.730;0;18.589;0;27.281;0;121.8;45:15.437;16:49:07.513;0:21.730;0:18.589;0:27.281;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
5;1;40;1:07.311;2;;21.558;2;18.558;0;27.195;0;122.3;46:22.748;16:50:14.824;0:21.558;0:18.558;0:27.195;;Stoffel VANDOORNE;;;;Mercedes-Benz EQ Formula E Team;;
51;1;1;1:23.883;0;;28.565;0;20.645;0;34.673;0;98.2;1:23.883;16:05:15.959;0:28.565;0:20.645;0:34.673;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;2;1:10.961;0;;23.262;0;19.180;0;28.519;0;116.0;2:34.844;16:06:26.920;0:23.262;0:19.180;0:28.519;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;3;1:14.718;0;;22.642;0;19.431;0;32.645;0;110.2;3:49.562;16:07:41.638;0:22.642;0:19.431;0:32.645;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;4;1:11.091;0;;23.616;0;19.269;0;28.206;0;115.8;5:00.653;16:08:52.729;0:23.616;0:19.269;0:28.206;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;5;1:10.399;0;;23.144;0;19.187;0;28.068;0;117.0;6:11.052;16:10:03.128;0:23.144;0:19.187;0:28.068;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;6;1:21.988;0;;22.262;0;19.079;0;40.647;0;100.4;7:33.040;16:11:25.116;0:22.262;0:19.079;0:40.647;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;7;1:09.939;0;;22.622;0;18.874;0;28.443;0;117.7;8:42.979;16:12:35.055;0:22.622;0:18.874;0:28.443;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;8;1:11.190;0;;24.283;0;18.935;0;27.972;0;115.7;9:54.169;16:13:46.245;0:24.283;0:18.935;0:27.972;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;9;1:08.374;0;;21.878;2;18.599;0;27.897;0;120.4;11:02.543;16:14:54.619;0:21.878;0:18.599;0:27.897;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;10;1:08.621;0;;22.094;0;18.548;0;27.979;0;120.0;12:11.164;16:16:03.240;0:22.094;0:18.548;0:27.979;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;11;1:09.084;0;;22.400;0;18.540;2;28.144;0;119.2;13:20.248;16:17:12.324;0:22.400;0:18.540;0:28.144;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;12;1:09.500;0;;22.427;0;18.935;0;28.138;0;118.5;14:29.748;16:18:21.824;0:22.427;0:18.935;0:28.138;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;13;1:08.721;0;;22.224;0;18.815;0;27.682;0;119.8;15:38.469;16:19:30.545;0:22.224;0:18.815;0:27.682;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;14;1:09.009;0;;22.186;0;18.855;0;27.968;0;119.3;16:47.478;16:20:39.554;0:22.186;0:18.855;0:27.968;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;15;1:09.121;0;;23.222;0;18.559;0;27.340;0;119.1;17:56.599;16:21:48.675;0:23.222;0:18.559;0:27.340;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;16;1:08.287;0;;21.999;0;18.580;0;27.708;0;120.6;19:04.886;16:22:56.962;0:21.999;0:18.580;0:27.708;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;17;1:08.630;0;;22.136;0;18.645;0;27.849;0;120.0;20:13.516;16:24:05.592;0:22.136;0:18.645;0:27.849;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;18;1:08.422;0;;21.969;0;18.668;0;27.785;0;120.3;21:21.938;16:25:14.014;0:21.969;0:18.668;0:27.785;;James CALADO;;;;Panasonic Jaguar Racing;;235
51;1;19;1:08.628;0;;22.028;0;18.930;0;27.670;0;120.0;22:30.566;16:26:22.642;0:22.028;0:18.930;0:27.670;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;20;1:08.506;0;;22.032;0;18.822;0;27.652;0;120.2;23:39.072;16:27:31.148;0:22.032;0:18.822;0:27.652;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;21;1:08.322;0;;22.037;0;18.710;0;27.575;0;120.5;24:47.394;16:28:39.470;0:22.037;0:18.710;0:27.575;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;22;1:08.801;0;;22.091;0;19.027;0;27.683;0;119.7;25:56.195;16:29:48.271;0:22.091;0:19.027;0:27.683;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;23;1:08.653;0;;22.296;0;18.850;0;27.507;0;119.9;27:04.848;16:30:56.924;0:22.296;0:18.850;0:27.507;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;24;1:08.499;0;;22.013;0;18.808;0;27.678;0;120.2;28:13.347;16:32:05.423;0:22.013;0:18.808;0:27.678;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;25;1:08.604;0;;22.091;0;18.951;0;27.562;0;120.0;29:21.951;16:33:14.027;0:22.091;0:18.951;0:27.562;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;26;1:08.296;0;;21.918;0;18.778;0;27.600;0;120.6;30:30.247;16:34:22.323;0:21.918;0:18.778;0:27.600;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;27;1:08.298;0;;21.996;0;18.730;0;27.572;0;120.5;31:38.545;16:35:30.621;0:21.996;0:18.730;0:27.572;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;28;1:08.542;0;;22.022;0;18.731;0;27.789;0;120.1;32:47.087;16:36:39.163;0:22.022;0:18.731;0:27.789;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;29;1:08.637;0;;22.070;0;18.981;0;27.586;0;120.0;33:55.724;16:37:47.800;0:22.070;0:18.981;0:27.586;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;30;1:08.081;0;;21.923;0;18.653;0;27.505;0;120.9;35:03.805;16:38:55.881;0:21.923;0:18.653;0:27.505;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;31;1:08.119;0;;21.930;0;18.613;0;27.576;0;120.9;36:11.924;16:40:04.000;0:21.930;0:18.613;0:27.576;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;32;1:08.100;0;;21.993;0;18.596;0;27.511;0;120.9;37:20.024;16:41:12.100;0:21.993;0:18.596;0:27.511;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;33;1:08.354;0;;21.985;0;18.574;0;27.795;0;120.4;38:28.378;16:42:20.454;0:21.985;0:18.574;0:27.795;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;34;1:08.444;0;;21.964;0;18.547;0;27.933;0;120.3;39:36.822;16:43:28.898;0:21.964;0:18.547;0:27.933;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;35;1:09.901;0;;21.948;0;19.056;0;28.897;0;117.8;40:46.723;16:44:38.799;0:21.948;0:19.056;0:28.897;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;36;1:08.585;0;;22.310;0;18.822;0;27.453;0;120.0;41:55.308;16:45:47.384;0:22.310;0:18.822;0:27.453;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;37;1:08.396;0;;22.048;0;18.891;0;27.457;0;120.4;43:03.704;16:46:55.780;0:22.048;0:18.891;0:27.457;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;38;1:10.161;0;;23.172;0;19.086;0;27.903;0;117.3;44:13.865;16:48:05.941;0:23.172;0:19.086;0:27.903;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;39;1:07.953;0;;22.182;0;18.601;0;27.170;2;121.2;45:21.818;16:49:13.894;0:22.182;0:18.601;0:27.170;;James CALADO;;;;Panasonic Jaguar Racing;;
51;1;40;1:07.948;2;;21.889;0;18.739;0;27.320;0;121.2;46:29.766;16:50:21.842;0:21.889;0:18.739;0:27.320;;James CALADO;;;;Panasonic Jaguar Racing;;
6;1;1;1:22.534;0;;28.930;0;20.558;0;33.046;0;99.8;1:22.534;16:05:14.610;0:28.930;0:20.558;0:33.046;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;2;1:11.473;0;;22.768;0;19.411;0;29.294;0;115.2;2:34.007;16:06:26.083;0:22.768;0:19.411;0:29.294;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;3;1:12.919;0;;22.985;0;19.360;0;30.574;0;112.9;3:46.926;16:07:39.002;0:22.985;0:19.360;0:30.574;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;4;1:11.298;0;;24.175;0;18.840;0;28.283;0;115.5;4:58.224;16:08:50.300;0:24.175;0:18.840;0:28.283;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;5;1:09.646;0;;22.676;0;18.730;0;28.240;0;118.2;6:07.870;16:09:59.946;0:22.676;0:18.730;0:28.240;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;6;1:21.769;0;;21.981;0;18.671;0;41.117;0;100.7;7:29.639;16:11:21.715;0:21.981;0:18.671;0:41.117;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;7;1:11.968;0;;24.089;0;18.684;0;29.195;0;114.4;8:41.607;16:12:33.683;0:24.089;0:18.684;0:29.195;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;8;1:10.081;0;;22.331;0;19.018;0;28.732;0;117.5;9:51.688;16:13:43.764;0:22.331;0:19.018;0:28.732;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;9;1:09.790;0;;22.092;0;18.720;0;28.978;0;118.0;11:01.478;16:14:53.554;0:22.092;0:18.720;0:28.978;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;10;1:10.439;0;;22.449;0;18.985;0;29.005;0;116.9;12:11.917;16:16:03.993;0:22.449;0:18.985;0:29.005;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;11;1:10.756;0;;22.360;0;18.885;0;29.511;0;116.4;13:22.673;16:17:14.749;0:22.360;0:18.885;0:29.511;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;12;1:09.910;0;;22.643;0;18.881;0;28.386;0;117.8;14:32.583;16:18:24.659;0:22.643;0:18.881;0:28.386;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;13;1:10.801;0;;23.748;0;18.598;0;28.455;0;116.3;15:43.384;16:19:35.460;0:23.748;0:18.598;0:28.455;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;14;1:08.358;0;;22.005;0;18.619;0;27.734;2;120.4;16:51.742;16:20:43.818;0:22.005;0:18.619;0:27.734;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;15;1:08.192;0;;21.953;0;18.476;0;27.763;0;120.7;17:59.934;16:21:52.010;0:21.953;0:18.476;0:27.763;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;16;1:08.868;0;;22.074;0;18.456;2;28.338;0;119.6;19:08.802;16:23:00.878;0:22.074;0:18.456;0:28.338;;Brendon HARTLEY;;;;GEOX DRAGON;;235
6;1;17;1:09.171;0;;22.123;0;18.860;0;28.188;0;119.0;20:17.973;16:24:10.049;0:22.123;0:18.860;0:28.188;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;18;1:08.951;0;;22.200;0;18.691;0;28.060;0;119.4;21:26.924;16:25:19.000;0:22.200;0:18.691;0:28.060;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;19;1:08.430;0;;21.973;0;18.599;0;27.858;0;120.3;22:35.354;16:26:27.430;0:21.973;0:18.599;0:27.858;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;20;1:08.681;0;;21.987;0;18.787;0;27.907;0;119.9;23:44.035;16:27:36.111;0:21.987;0:18.787;0:27.907;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;21;1:08.639;0;;21.983;0;18.711;0;27.945;0;119.9;24:52.674;16:28:44.750;0:21.983;0:18.711;0:27.945;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;22;1:09.520;0;;22.421;0;18.583;0;28.516;0;118.4;26:02.194;16:29:54.270;0:22.421;0:18.583;0:28.516;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;23;1:08.783;0;;21.972;0;18.676;0;28.135;0;119.7;27:10.977;16:31:03.053;0:21.972;0:18.676;0:28.135;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;24;1:08.997;0;;22.155;0;18.728;0;28.114;0;119.3;28:19.974;16:32:12.050;0:22.155;0:18.728;0:28.114;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;25;1:09.156;0;;22.335;0;18.722;0;28.099;0;119.1;29:29.130;16:33:21.206;0:22.335;0:18.722;0:28.099;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;26;1:08.627;0;;22.019;0;18.693;0;27.915;0;120.0;30:37.757;16:34:29.833;0:22.019;0:18.693;0:27.915;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;27;1:09.058;0;;22.069;0;18.676;0;28.313;0;119.2;31:46.815;16:35:38.891;0:22.069;0:18.676;0:28.313;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;28;1:08.783;0;;22.045;0;18.659;0;28.079;0;119.7;32:55.598;16:36:47.674;0:22.045;0:18.659;0:28.079;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;29;1:08.503;0;;21.882;0;18.713;0;27.908;0;120.2;34:04.101;16:37:56.177;0:21.882;0:18.713;0:27.908;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;30;1:08.387;0;;21.866;0;18.673;0;27.848;0;120.4;35:12.488;16:39:04.564;0:21.866;0:18.673;0:27.848;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;31;1:08.149;2;;21.863;2;18.511;0;27.775;0;120.8;36:20.637;16:40:12.713;0:21.863;0:18.511;0:27.775;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;32;1:10.191;0;;22.171;0;18.532;0;29.488;0;117.3;37:30.828;16:41:22.904;0:22.171;0:18.532;0:29.488;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;33;1:08.260;0;;21.919;0;18.586;0;27.755;0;120.6;38:39.088;16:42:31.164;0:21.919;0:18.586;0:27.755;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;34;1:08.401;0;;21.933;0;18.481;0;27.987;0;120.4;39:47.489;16:43:39.565;0:21.933;0:18.481;0:27.987;;Brendon HARTLEY;;;;GEOX DRAGON;;
6;1;35;1:29.905;0;B;21.874;0;24.551;0;43.480;0;91.6;41:17.394;16:45:09.470;0:21.874;0:24.551;0:43.480;;Brendon HARTLEY;;;;GEOX DRAGON;;
64;1;1;1:24.763;0;;33.592;0;19.494;0;31.677;0;97.1;1:24.763;16:05:16.839;0:33.592;0:19.494;0:31.677;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;
64;1;2;1:10.958;0;;23.328;0;19.327;0;28.303;0;116.0;2:35.721;16:06:27.797;0:23.328;0:19.327;0:28.303;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;
64;1;3;1:13.680;0;;22.411;0;19.503;0;31.766;0;111.7;3:49.401;16:07:41.477;0:22.411;0:19.503;0:31.766;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;
64;1;4;1:11.616;0;;24.326;0;19.626;0;27.664;0;115.0;5:01.017;16:08:53.093;0:24.326;0:19.626;0:27.664;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;235
64;1;5;1:08.360;0;;22.239;0;18.519;0;27.602;0;120.4;6:09.377;16:10:01.453;0:22.239;0:18.519;0:27.602;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;235
64;1;6;1:21.364;0;;22.080;0;18.507;0;40.777;0;101.2;7:30.741;16:11:22.817;0:22.080;0:18.507;0:40.777;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;235
64;1;7;1:11.215;0;;23.394;0;18.574;0;29.247;0;115.6;8:41.956;16:12:34.032;0:23.394;0:18.574;0:29.247;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;235
